Year,DwellRecType,DwellStatus,Area,Count
2018,1,11,187500,471
2018,1,11,187600,18
2018,1,11,187700,852
2018,1,11,187800,663
2018,1,11,187900,693
2018,1,11,188000,744
2018,1,11,188100,..C
2018,1,11,188200,387
2018,1,11,188300,675
2018,1,11,188400,762
2018,1,11,188500,993
2018,1,11,188600,153
2018,1,11,188700,606
2018,1,11,188800,891
2018,1,11,188900,954
2018,1,11,189000,897
2018,1,11,189100,1032
2018,1,11,189200,864
2018,1,11,189300,846
2018,1,11,189400,474
2018,1,11,189500,0
2018,1,11,189600,264
2018,1,11,189700,1257
2018,1,11,189800,60
2018,1,11,189900,30
2018,1,11,190000,..C
2018,1,11,190100,123
2018,1,11,190200,1071
2018,1,11,190300,744
2018,1,11,190400,297
2018,1,11,190500,1305
2018,1,11,190600,2040
2018,1,11,190700,..C
2018,1,11,190800,78
2018,1,11,190900,1164
2018,1,11,191000,1323
2018,1,11,191100,282
2018,1,11,191200,750
2018,1,11,191300,717
2018,1,11,191400,681
2018,1,11,191500,417
2018,1,11,191600,609
2018,1,11,191700,825
2018,1,11,191800,666
2018,1,11,191900,1050
2018,1,11,192000,879
2018,1,11,192100,1755
2018,1,11,192200,..C
2018,1,11,192300,414
2018,1,11,192400,339
2018,1,11,192500,1083
2018,1,11,192600,1134
2018,1,11,192700,..C
2018,1,11,192800,1554
2018,1,11,192900,936
2018,1,11,193000,1326
2018,1,11,193100,1284
2018,1,11,193200,1833
2018,1,11,193300,1443
2018,1,11,193400,1089
2018,1,11,193500,1557
2018,1,11,193600,1017
2018,1,11,193700,1098
2018,1,11,193800,1104
2018,1,11,193900,132
2018,1,11,194000,1014
2018,1,11,194100,621
2018,1,11,194200,351
2018,1,11,194300,1113
2018,1,11,194400,786
2018,1,11,194500,60
2018,1,11,194600,1344
2018,1,11,194700,261
2018,1,11,194800,1980
2018,1,11,194900,1239
2018,1,11,195000,189
2018,1,11,195100,1206
2018,1,11,195200,1416
2018,1,11,195300,798
2018,1,11,195400,1659
2018,1,11,195500,999
2018,1,11,195600,456
2018,1,11,195700,261
2018,1,11,195800,1425
2018,1,11,195900,1074
2018,1,11,196000,1230
2018,1,11,196100,201
2018,1,11,196200,1707
2018,1,11,196300,507
2018,1,11,196400,1221
2018,1,11,196500,165
2018,1,11,196600,915
2018,1,11,196700,849
2018,1,11,196800,1071
2018,1,11,196900,1113
2018,1,11,197000,1089
2018,1,11,197100,1467
2018,1,11,197200,975
2018,1,11,197300,1077
2018,1,11,197400,1008
2018,1,11,197500,1149
2018,1,11,197600,1236
2018,1,11,197700,588
2018,1,11,197800,51
2018,1,11,197900,546
2018,1,11,198000,405
2018,1,11,198100,657
2018,1,11,198200,561
2018,1,11,198300,..C
2018,1,11,198400,573
2018,1,11,198500,345
2018,1,11,198600,666
2018,1,11,198700,690
2018,1,11,198800,693
2018,1,11,198900,600
2018,1,11,199000,708
2018,1,11,199100,819
2018,1,11,199200,939
2018,1,11,199300,39
2018,1,11,199400,642
2018,1,11,199500,684
2018,1,11,199600,705
2018,1,11,199700,723
2018,1,11,199800,378
2018,1,11,199900,522
2018,1,11,200000,597
2018,1,11,200100,234
2018,1,11,200200,564
2018,1,11,200300,900
2018,1,11,200400,348
2018,1,11,200500,1149
2018,1,11,200600,720
2018,1,11,200700,609
2018,1,11,200800,840
2018,1,11,200900,1011
2018,1,11,201000,468
2018,1,11,201100,105
2018,1,11,201200,696
2018,1,11,201300,291
2018,1,11,201400,1014
2018,1,11,201500,1185
2018,1,11,201600,639
2018,1,11,201700,708
2018,1,11,201800,612
2018,1,11,201900,381
2018,1,11,202000,624
2018,1,11,202100,405
2018,1,11,202200,546
2018,1,11,202300,759
2018,1,11,202400,465
2018,1,11,202500,582
2018,1,11,202600,1083
2018,1,11,202700,1329
2018,1,11,202800,1251
2018,1,11,202900,1056
2018,1,11,203000,549
2018,1,11,203100,432
2018,1,11,203200,1398
2018,1,11,203300,..C
2018,1,11,203400,504
2018,1,11,203500,651
2018,1,11,203600,549
2018,1,11,203700,1161
2018,1,11,203800,30
2018,1,11,203900,1320
2018,1,11,204000,..C
2018,1,11,204100,612
2018,1,11,204200,594
2018,1,11,204300,396
2018,1,11,204400,1152
2018,1,11,204500,411
2018,1,11,204600,93
2018,1,11,204700,462
2018,1,11,204800,675
2018,1,11,204900,408
2018,1,11,205000,360
2018,1,11,205100,540
2018,1,11,205200,669
2018,1,11,205300,399
2018,1,11,205400,1035
2018,1,11,205500,540
2018,1,11,205600,348
2018,1,11,205700,471
2018,1,11,205800,720
2018,1,11,205900,480
2018,1,11,206000,843
2018,1,11,206100,768
2018,1,11,206200,447
2018,1,11,206300,636
2018,1,11,206400,780
2018,1,11,206500,543
2018,1,11,206600,678
2018,1,11,206700,813
2018,1,11,206800,156
2018,1,11,206900,738
2018,1,11,207000,951
2018,1,11,207100,714
2018,1,11,207200,702
2018,1,11,207300,633
2018,1,11,207400,408
2018,1,11,207500,..C
2018,1,11,207600,327
2018,1,11,207700,255
2018,1,11,207800,1554
2018,1,11,207900,471
2018,1,11,208000,717
2018,1,11,208100,468
2018,1,11,208200,483
2018,1,11,208300,918
2018,1,11,208400,429
2018,1,11,208500,225
2018,1,11,208600,267
2018,1,11,208700,495
2018,1,11,208800,657
2018,1,11,208900,54
2018,1,11,209000,774
2018,1,11,209100,723
2018,1,11,209200,756
2018,1,11,209300,93
2018,1,11,209400,990
2018,1,11,209500,660
2018,1,11,209600,774
2018,1,11,209700,957
2018,1,11,209800,846
2018,1,11,209900,1014
2018,1,11,210000,1152
2018,1,11,210100,90
2018,1,11,210200,678
2018,1,11,210300,708
2018,1,11,210400,417
2018,1,11,210500,165
2018,1,11,210600,888
2018,1,11,210700,921
2018,1,11,210800,780
2018,1,11,210900,963
2018,1,11,211000,1044
2018,1,11,211100,957
2018,1,11,211200,405
2018,1,11,211300,750
2018,1,11,211400,480
2018,1,11,211500,741
2018,1,11,211600,216
2018,1,11,211700,972
2018,1,11,211800,981
2018,1,11,211900,1152
2018,1,11,212000,363
2018,1,11,212100,624
2018,1,11,212200,510
2018,1,11,212300,765
2018,1,11,212400,255
2018,1,11,212500,495
2018,1,11,212600,504
2018,1,11,212700,..C
2018,1,11,212800,126
2018,1,11,212900,519
2018,1,11,213000,654
2018,1,11,213100,870
2018,1,11,213200,1029
2018,1,11,213300,1098
2018,1,11,213400,1185
2018,1,11,213500,765
2018,1,11,213600,618
2018,1,11,213700,1149
2018,1,11,213800,648
2018,1,11,213900,738
2018,1,11,214000,633
2018,1,11,214100,585
2018,1,11,214200,648
2018,1,11,214300,126
2018,1,11,214400,837
2018,1,11,214500,843
2018,1,11,214600,933
2018,1,11,214700,789
2018,1,11,214800,633
2018,1,11,214900,1155
2018,1,11,215000,1248
2018,1,11,215100,1035
2018,1,11,215200,999
2018,1,11,215300,990
2018,1,11,215400,900
2018,1,11,215500,336
2018,1,11,215600,870
2018,1,11,215700,843
2018,1,11,215800,1029
2018,1,11,215900,909
2018,1,11,216000,729
2018,1,11,216100,717
2018,1,11,216200,..C
2018,1,11,216300,1419
2018,1,11,216400,330
2018,1,11,216500,570
2018,1,11,216600,795
2018,1,11,216700,693
2018,1,11,216800,975
2018,1,11,216900,1026
2018,1,11,217000,528
2018,1,11,217100,594
2018,1,11,217200,945
2018,1,11,217300,1050
2018,1,11,217400,1809
2018,1,11,217500,1461
2018,1,11,217600,999
2018,1,11,217700,24
2018,1,11,217800,1209
2018,1,11,217900,873
2018,1,11,218000,1134
2018,1,11,218100,1185
2018,1,11,218200,264
2018,1,11,218300,1221
2018,1,11,218400,1386
2018,1,11,218500,1551
2018,1,11,218600,1083
2018,1,11,218700,1206
2018,1,11,218800,276
2018,1,11,218900,1080
2018,1,11,219000,618
2018,1,11,219100,705
2018,1,11,219200,318
2018,1,11,219300,624
2018,1,11,219400,753
2018,1,11,219500,768
2018,1,11,219600,1407
2018,1,11,219700,210
2018,1,11,219800,567
2018,1,11,219900,240
2018,1,11,220000,510
2018,1,11,220100,759
2018,1,11,220200,57
2018,1,11,220300,879
2018,1,11,220400,693
2018,1,11,220500,777
2018,1,11,220600,459
2018,1,11,220700,573
2018,1,11,220800,471
2018,1,11,220900,615
2018,1,11,221000,804
2018,1,11,221100,453
2018,1,11,221200,285
2018,1,11,221300,654
2018,1,11,221400,597
2018,1,11,221500,207
2018,1,11,221600,729
2018,1,11,221700,585
2018,1,11,221800,771
2018,1,11,221900,1089
2018,1,11,222000,276
2018,1,11,222100,843
2018,1,11,222200,528
2018,1,11,222300,429
2018,1,11,222400,474
2018,1,11,222500,633
2018,1,11,222600,627
2018,1,11,222700,555
2018,1,11,222800,426
2018,1,11,222900,495
2018,1,11,223000,345
2018,1,11,223100,459
2018,1,11,223200,219
2018,1,11,223300,429
2018,1,11,223400,492
2018,1,11,223500,525
2018,1,11,223600,642
2018,1,11,223700,687
2018,1,11,223800,654
2018,1,11,223900,144
2018,1,11,224000,738
2018,1,11,224100,459
2018,1,11,224200,933
2018,1,11,224300,1101
2018,1,11,224400,681
2018,1,11,224500,627
2018,1,11,224600,858
2018,1,11,224700,57
2018,1,11,224800,912
2018,1,11,224900,639
2018,1,11,225000,474
2018,1,11,225100,930
2018,1,11,225200,651
2018,1,11,225300,1038
2018,1,11,225400,717
2018,1,11,225500,954
2018,1,11,225600,567
2018,1,11,225700,270
2018,1,11,225800,795
2018,1,11,225900,909
2018,1,11,226000,270
2018,1,11,226100,660
2018,1,11,226200,6
2018,1,11,226300,441
2018,1,11,226400,513
2018,1,11,226500,690
2018,1,11,226600,381
2018,1,11,226700,1239
2018,1,11,226800,318
2018,1,11,226900,801
2018,1,11,227000,696
2018,1,11,227100,528
2018,1,11,227200,744
2018,1,11,227300,477
2018,1,11,227400,546
2018,1,11,227500,750
2018,1,11,227600,462
2018,1,11,227700,177
2018,1,11,227800,468
2018,1,11,227900,1065
2018,1,11,228000,873
2018,1,11,228100,1104
2018,1,11,228200,687
2018,1,11,228300,975
2018,1,11,228400,354
2018,1,11,228500,789
2018,1,11,228600,669
2018,1,11,228700,567
2018,1,11,228800,672
2018,1,11,228900,111
2018,1,11,229000,897
2018,1,11,229100,696
2018,1,11,229200,147
2018,1,11,229300,1077
2018,1,11,229400,573
2018,1,11,229500,1014
2018,1,11,229600,1254
2018,1,11,229700,87
2018,1,11,229800,978
2018,1,11,229900,918
2018,1,11,230000,837
2018,1,11,230100,912
2018,1,11,230200,873
2018,1,11,230300,894
2018,1,11,230400,750
2018,1,11,230500,1056
2018,1,11,230600,411
2018,1,11,230700,1245
2018,1,11,230800,1287
2018,1,11,230900,543
2018,1,11,231000,888
2018,1,11,231100,780
2018,1,11,231200,1137
2018,1,11,231300,1227
2018,1,11,231400,669
2018,1,11,231500,999
2018,1,11,231600,768
2018,1,11,231700,924
2018,1,11,231800,1179
2018,1,11,231900,21
2018,1,11,232000,642
2018,1,11,232100,372
2018,1,11,232200,1074
2018,1,11,232300,714
2018,1,11,232400,237
2018,1,11,232500,414
2018,1,11,232600,243
2018,1,11,232700,1098
2018,1,11,232800,615
2018,1,11,232900,489
2018,1,11,233000,678
2018,1,11,233100,651
2018,1,11,233200,888
2018,1,11,233300,1296
2018,1,11,233400,228
2018,1,11,233500,225
2018,1,11,233600,1059
2018,1,11,233700,603
2018,1,11,233800,288
2018,1,11,233900,..C
2018,1,11,234000,348
2018,1,11,234100,837
2018,1,11,234200,537
2018,1,11,234300,723
2018,1,11,234400,897
2018,1,11,234500,333
2018,1,11,234600,639
2018,1,11,234700,453
2018,1,11,234800,825
2018,1,11,234900,963
2018,1,11,235000,570
2018,1,11,235100,684
2018,1,11,235200,537
2018,1,11,235300,450
2018,1,11,235400,540
2018,1,11,235500,921
2018,1,11,235600,768
2018,1,11,235700,561
2018,1,11,235800,651
2018,1,11,235900,525
2018,1,11,236000,375
2018,1,11,236100,168
2018,1,11,236200,..C
2018,1,11,236300,777
2018,1,11,236400,258
2018,1,11,236500,1422
2018,1,11,236600,591
2018,1,11,236700,399
2018,1,11,236800,1428
2018,1,11,236900,252
2018,1,11,237000,1485
2018,1,11,237100,1026
2018,1,11,237200,906
2018,1,11,237300,1119
2018,1,11,237400,309
2018,1,11,237500,1455
2018,1,11,237600,1974
2018,1,11,237700,303
2018,1,11,237800,1701
2018,1,11,237900,489
2018,1,11,238000,1164
2018,1,11,238100,963
2018,1,11,238200,..C
2018,1,11,238300,954
2018,1,11,238400,801
2018,1,11,238500,1425
2018,1,11,238600,714
2018,1,11,238700,..C
2018,1,11,238800,708
2018,1,11,238900,132
2018,1,11,239000,843
2018,1,11,239100,984
2018,1,11,239200,1269
2018,1,11,239300,699
2018,1,11,239400,312
2018,1,11,239500,624
2018,1,11,239600,729
2018,1,11,239700,..C
2018,1,11,239800,984
2018,1,11,239900,33
2018,1,11,240000,759
2018,1,11,240100,1062
2018,1,11,240200,927
2018,1,11,240300,804
2018,1,11,240400,1062
2018,1,11,240500,681
2018,1,11,240600,1485
2018,1,11,240700,915
2018,1,11,240800,1047
2018,1,11,240900,468
2018,1,11,241000,933
2018,1,11,241100,417
2018,1,11,241200,237
2018,1,11,241300,582
2018,1,11,241400,933
2018,1,11,241500,1281
2018,1,11,241600,891
2018,1,11,241700,780
2018,1,11,241800,1269
2018,1,11,241900,1236
2018,1,11,242000,1221
2018,1,11,242100,1041
2018,1,11,242200,444
2018,1,11,242300,684
2018,1,11,242400,1053
2018,1,11,242500,990
2018,1,11,242600,1125
2018,1,11,242700,351
2018,1,11,242800,708
2018,1,11,242900,867
2018,1,11,243000,213
2018,1,11,243100,111
2018,1,11,243200,1404
2018,1,11,243300,540
2018,1,11,243400,1002
2018,1,11,243500,726
2018,1,11,243600,939
2018,1,11,243700,342
2018,1,11,243800,414
2018,1,11,243900,135
2018,1,11,244000,1059
2018,1,11,244100,939
2018,1,11,244200,936
2018,1,11,244300,396
2018,1,11,244400,1038
2018,1,11,244500,705
2018,1,11,244600,1020
2018,1,11,244700,1572
2018,1,11,244800,1149
2018,1,11,244900,1185
2018,1,11,245000,1047
2018,1,11,245100,1173
2018,1,11,245200,942
2018,1,11,245300,660
2018,1,11,245400,1161
2018,1,11,245500,852
2018,1,11,245600,1098
2018,1,11,245700,66
2018,1,11,245800,651
2018,1,11,245900,819
2018,1,11,246000,1593
2018,1,11,246100,1164
2018,1,11,246200,858
2018,1,11,246300,621
2018,1,11,246400,903
2018,1,11,246500,..C
2018,1,11,246600,894
2018,1,11,246700,825
2018,1,11,246800,234
2018,1,11,246900,1206
2018,1,11,247000,1239
2018,1,11,247100,609
2018,1,11,247200,1095
2018,1,11,247300,1038
2018,1,11,247400,915
2018,1,11,247500,324
2018,1,11,247600,1056
2018,1,11,247700,1152
2018,1,11,247800,1089
2018,1,11,247900,1017
2018,1,11,248000,729
2018,1,11,248100,1224
2018,1,11,248200,96
2018,1,11,248300,1188
2018,1,11,248400,1152
2018,1,11,248500,561
2018,1,11,248600,1113
2018,1,11,248700,1035
2018,1,11,248800,957
2018,1,11,248900,1059
2018,1,11,249000,591
2018,1,11,249100,639
2018,1,11,249200,624
2018,1,11,249300,735
2018,1,11,249400,1665
2018,1,11,249500,1359
2018,1,11,249600,1176
2018,1,11,249700,1380
2018,1,11,249800,546
2018,1,11,249900,936
2018,1,11,250000,981
2018,1,11,250100,882
2018,1,11,250200,723
2018,1,11,250300,1404
2018,1,11,250400,1545
2018,1,11,250500,666
2018,1,11,250600,1233
2018,1,11,250700,393
2018,1,11,250800,1323
2018,1,11,250900,1884
2018,1,11,251000,276
2018,1,11,251100,768
2018,1,11,251200,1413
2018,1,11,251300,402
2018,1,11,251400,1293
2018,1,11,251500,801
2018,1,11,251600,1641
2018,1,11,251700,1380
2018,1,11,251800,849
2018,1,11,251900,1104
2018,1,11,252000,1662
2018,1,11,252100,1161
2018,1,11,252200,648
2018,1,11,252300,684
2018,1,11,252400,885
2018,1,11,252500,1800
2018,1,11,252600,753
2018,1,11,252700,690
2018,1,11,252800,1227
2018,1,11,252900,678
2018,1,11,253000,1272
2018,1,11,253100,1494
2018,1,11,253200,435
2018,1,11,253300,1560
2018,1,11,253400,567
2018,1,11,253500,588
2018,1,11,253600,1410
2018,1,11,253700,1068
2018,1,11,253800,1188
2018,1,11,253900,498
2018,1,11,254000,1242
2018,1,11,254100,465
2018,1,11,254200,807
2018,1,11,254300,1035
2018,1,11,254400,783
2018,1,11,254500,432
2018,1,11,254600,600
2018,1,11,254700,651
2018,1,11,254800,1086
2018,1,11,254900,1263
2018,1,11,255000,24
2018,1,11,255100,1353
2018,1,11,255200,822
2018,1,11,255300,357
2018,1,11,255400,438
2018,1,11,255500,438
2018,1,11,255600,654
2018,1,11,255700,927
2018,1,11,255800,645
2018,1,11,255900,267
2018,1,11,256000,654
2018,1,11,256100,813
2018,1,11,256200,1320
2018,1,11,256300,1047
2018,1,11,256400,912
2018,1,11,256500,579
2018,1,11,256600,387
2018,1,11,256700,543
2018,1,11,256800,672
2018,1,11,256900,1098
2018,1,11,257000,432
2018,1,11,257100,1122
2018,1,11,257200,336
2018,1,11,257300,534
2018,1,11,257400,405
2018,1,11,257500,1035
2018,1,11,257600,..C
2018,1,11,257700,1059
2018,1,11,257800,606
2018,1,11,257900,759
2018,1,11,258000,..C
2018,1,11,258100,..C
2018,1,11,258200,..C
2018,1,11,258300,..C
2018,1,11,258400,..C
2018,1,11,258500,..C
2018,1,11,258600,..C
2018,1,11,258700,..C
2018,1,11,258800,..C
2018,1,11,258900,15
2018,1,11,259000,..C
2018,1,11,259100,..C
2018,1,11,259200,..C
2018,1,11,259300,..C
2018,1,11,259400,..C
2018,1,11,259500,..C
2018,1,11,259600,..C
2018,1,11,259700,..C
2018,1,11,259800,..C
2018,1,11,259900,..C
2018,1,11,300200,..C
2018,1,11,300300,1005
2018,1,11,300400,..C
2018,1,11,300500,558
2018,1,11,300600,615
2018,1,11,300700,438
2018,1,11,300800,627
2018,1,11,300900,735
2018,1,11,301000,606
2018,1,11,301100,990
2018,1,11,301200,789
2018,1,11,301300,1218
2018,1,11,301400,..C
2018,1,11,301500,684
2018,1,11,301600,1200
2018,1,11,301700,984
2018,1,11,301800,594
2018,1,11,301900,..C
2018,1,11,302000,48
2018,1,11,302100,405
2018,1,11,302200,261
2018,1,11,302300,864
2018,1,11,302400,321
2018,1,11,302500,465
2018,1,11,302600,744
2018,1,11,302700,330
2018,1,11,302800,735
2018,1,11,302900,954
2018,1,11,303000,210
2018,1,11,303100,867
2018,1,11,303200,687
2018,1,11,303300,1008
2018,1,11,303400,678
2018,1,11,303500,144
2018,1,11,303600,663
2018,1,11,303700,60
2018,1,11,303800,444
2018,1,11,303900,9
2018,1,11,304000,33
2018,1,11,304100,1215
2018,1,11,304200,777
2018,1,11,304300,1143
2018,1,11,304400,936
2018,1,11,304500,1020
2018,1,11,304600,1167
2018,1,11,304700,234
2018,1,11,304800,1281
2018,1,11,304900,618
2018,1,11,305000,717
2018,1,11,305100,1239
2018,1,11,305200,558
2018,1,11,305300,1020
2018,1,11,305400,870
2018,1,11,305500,570
2018,1,11,305600,891
2018,1,11,305700,27
2018,1,11,305800,1044
2018,1,11,305900,1323
2018,1,11,306000,1101
2018,1,11,306100,288
2018,1,11,306200,738
2018,1,11,306300,852
2018,1,11,306400,9
2018,1,11,306500,897
2018,1,11,306600,750
2018,1,11,306700,621
2018,1,11,306800,1353
2018,1,11,306900,480
2018,1,11,307000,603
2018,1,11,307100,918
2018,1,11,307200,462
2018,1,11,307300,732
2018,1,11,307400,384
2018,1,11,307500,1254
2018,1,11,307600,1023
2018,1,11,307700,669
2018,1,11,307800,1089
2018,1,11,307900,453
2018,1,11,308000,855
2018,1,11,308100,999
2018,1,11,308200,1083
2018,1,11,308300,1020
2018,1,11,308400,1155
2018,1,11,308500,153
2018,1,11,308600,1104
2018,1,11,308700,..C
2018,1,11,308800,591
2018,1,11,308900,915
2018,1,11,309000,384
2018,1,11,309100,..C
2018,1,11,309200,867
2018,1,11,309300,504
2018,1,11,309400,1149
2018,1,11,309500,450
2018,1,11,309600,240
2018,1,11,309700,411
2018,1,11,309800,453
2018,1,11,309900,417
2018,1,11,310000,522
2018,1,11,310100,666
2018,1,11,310200,372
2018,1,11,310300,402
2018,1,11,310400,489
2018,1,11,310500,498
2018,1,11,310600,414
2018,1,11,310700,516
2018,1,11,310800,285
2018,1,11,310900,342
2018,1,11,311000,279
2018,1,11,311100,189
2018,1,11,311200,159
2018,1,11,311300,519
2018,1,11,311400,528
2018,1,11,311500,1317
2018,1,11,311600,..C
2018,1,11,311700,579
2018,1,11,311800,216
2018,1,11,311900,279
2018,1,11,312000,252
2018,1,11,312100,108
2018,1,11,312200,840
2018,1,11,312300,402
2018,1,11,312400,597
2018,1,11,312500,549
2018,1,11,312600,234
2018,1,11,312700,489
2018,1,11,312800,927
2018,1,11,312900,834
2018,1,11,313000,258
2018,1,11,313100,423
2018,1,11,313200,867
2018,1,11,313300,798
2018,1,11,313400,738
2018,1,11,313500,630
2018,1,11,313600,507
2018,1,11,313700,765
2018,1,11,313800,459
2018,1,11,313900,837
2018,1,11,314000,1065
2018,1,11,314100,576
2018,1,11,314200,774
2018,1,11,314300,459
2018,1,11,314400,15
2018,1,11,314500,879
2018,1,11,314600,1179
2018,1,11,314700,603
2018,1,11,314800,1059
2018,1,11,314900,858
2018,1,11,315000,276
2018,1,11,315100,333
2018,1,11,315200,318
2018,1,11,315300,987
2018,1,11,315400,939
2018,1,11,315500,474
2018,1,11,315600,405
2018,1,11,315700,795
2018,1,11,315800,351
2018,1,11,315900,1221
2018,1,11,316000,468
2018,1,11,316100,918
2018,1,11,316200,714
2018,1,11,316300,150
2018,1,11,316400,63
2018,1,11,316500,114
2018,1,11,316600,555
2018,1,11,316700,75
2018,1,11,316800,279
2018,1,11,316900,729
2018,1,11,317000,498
2018,1,11,317100,243
2018,1,11,317200,486
2018,1,11,317300,906
2018,1,11,317400,1383
2018,1,11,317500,402
2018,1,11,317600,384
2018,1,11,317700,939
2018,1,11,317800,1617
2018,1,11,317900,1566
2018,1,11,318000,1089
2018,1,11,318100,690
2018,1,11,318200,366
2018,1,11,318300,1107
2018,1,11,318400,258
2018,1,11,318500,537
2018,1,11,318600,993
2018,1,11,318700,945
2018,1,11,318800,807
2018,1,11,318900,666
2018,1,11,319000,807
2018,1,11,319100,135
2018,1,11,319200,1215
2018,1,11,319300,1182
2018,1,11,319400,744
2018,1,11,319500,933
2018,1,11,319600,1260
2018,1,11,319700,1200
2018,1,11,319800,486
2018,1,11,319900,1167
2018,1,11,320000,57
2018,1,11,320100,1128
2018,1,11,320200,1221
2018,1,11,320300,894
2018,1,11,320400,45
2018,1,11,320500,1017
2018,1,11,320600,1083
2018,1,11,320700,1044
2018,1,11,320800,1074
2018,1,11,320900,933
2018,1,11,321000,1413
2018,1,11,321100,1695
2018,1,11,321200,372
2018,1,11,321300,1140
2018,1,11,321400,1278
2018,1,11,321500,753
2018,1,11,321600,882
2018,1,11,321700,1164
2018,1,11,321800,951
2018,1,11,321900,768
2018,1,11,322000,483
2018,1,11,322100,918
2018,1,11,322200,1077
2018,1,11,322300,132
2018,1,11,322400,912
2018,1,11,322500,279
2018,1,11,322600,804
2018,1,11,322700,807
2018,1,11,322800,459
2018,1,11,322900,351
2018,1,11,323000,1305
2018,1,11,323100,1392
2018,1,11,323200,504
2018,1,11,323300,999
2018,1,11,323400,1479
2018,1,11,323500,69
2018,1,11,323600,420
2018,1,11,323700,1293
2018,1,11,323800,975
2018,1,11,323900,1194
2018,1,11,324000,876
2018,1,11,324100,252
2018,1,11,324200,21
2018,1,11,324300,891
2018,1,11,324400,1257
2018,1,11,324500,1257
2018,1,11,324600,978
2018,1,11,324700,183
2018,1,11,324800,1320
2018,1,11,324900,12
2018,1,11,325000,1095
2018,1,11,325100,1479
2018,1,11,325200,384
2018,1,11,325300,1875
2018,1,11,325400,1248
2018,1,11,325500,12
2018,1,11,325600,1242
2018,1,11,325700,516
2018,1,11,325800,1191
2018,1,11,325900,870
2018,1,11,326000,474
2018,1,11,326100,786
2018,1,11,326200,39
2018,1,11,326300,1239
2018,1,11,326400,..C
2018,1,11,326500,924
2018,1,11,326600,114
2018,1,11,326700,1017
2018,1,11,326800,954
2018,1,11,326900,1254
2018,1,11,327000,858
2018,1,11,327100,177
2018,1,11,327200,1656
2018,1,11,327300,684
2018,1,11,327400,1203
2018,1,11,327500,897
2018,1,11,327600,1530
2018,1,11,327700,1221
2018,1,11,327800,681
2018,1,11,327900,2124
2018,1,11,328000,936
2018,1,11,328100,57
2018,1,11,328200,957
2018,1,11,328300,1116
2018,1,11,328400,1032
2018,1,11,328500,996
2018,1,11,328600,1395
2018,1,11,328700,651
2018,1,11,328800,72
2018,1,11,328900,1677
2018,1,11,329000,324
2018,1,11,329100,1476
2018,1,11,329200,1185
2018,1,11,329300,771
2018,1,11,329400,813
2018,1,11,329500,822
2018,1,11,329600,615
2018,1,11,329700,1131
2018,1,11,329800,906
2018,1,11,329900,855
2018,1,11,330000,783
2018,1,11,330100,1329
2018,1,11,330200,1443
2018,1,11,330300,1125
2018,1,11,330400,1092
2018,1,11,330500,924
2018,1,11,330600,897
2018,1,11,330700,27
2018,1,11,330800,1116
2018,1,11,330900,504
2018,1,11,331000,465
2018,1,11,331100,1290
2018,1,11,331200,855
2018,1,11,331300,1281
2018,1,11,331400,906
2018,1,11,331500,216
2018,1,11,331600,30
2018,1,11,331700,1290
2018,1,11,331800,396
2018,1,11,331900,876
2018,1,11,332000,1431
2018,1,11,332100,831
2018,1,11,332200,345
2018,1,11,332300,..C
2018,1,11,332400,630
2018,1,11,332500,1278
2018,1,11,332600,..C
2018,1,11,332700,1353
2018,1,11,332800,90
2018,1,11,332900,693
2018,1,11,333000,..C
2018,1,11,333100,498
2018,1,11,333200,264
2018,1,11,333300,339
2018,1,11,333400,..C
2018,1,11,333500,327
2018,1,11,333600,114
2018,1,11,333700,450
2018,1,11,333800,438
2018,1,11,333900,489
2018,1,11,334000,1059
2018,1,11,334100,477
2018,1,11,334200,627
2018,1,11,334300,333
2018,1,11,334400,585
2018,1,11,334500,1116
2018,1,11,334600,675
2018,1,11,334700,252
2018,1,11,334800,6
2018,1,11,334900,1188
2018,1,11,335000,741
2018,1,11,335100,1053
2018,1,11,335200,1443
2018,1,11,335300,867
2018,1,11,335400,912
2018,1,11,335500,1074
2018,1,11,335600,666
2018,1,11,335700,1497
2018,1,11,335800,525
2018,1,11,335900,564
2018,1,11,336000,930
2018,1,11,336100,1218
2018,1,11,336200,828
2018,1,11,336300,390
2018,1,11,336400,234
2018,1,11,336500,..C
2018,1,11,336600,66
2018,1,11,336700,549
2018,1,11,336800,849
2018,1,11,336900,735
2018,1,11,337000,567
2018,1,11,337100,873
2018,1,11,337200,606
2018,1,11,337300,591
2018,1,11,337400,1014
2018,1,11,337500,816
2018,1,11,337600,582
2018,1,11,337700,381
2018,1,11,337800,855
2018,1,11,337900,489
2018,1,11,338000,66
2018,1,11,338100,450
2018,1,11,338200,900
2018,1,11,338300,762
2018,1,11,338400,795
2018,1,11,338500,1149
2018,1,11,338600,57
2018,1,11,338700,528
2018,1,11,338800,393
2018,1,11,338900,1179
2018,1,11,339000,693
2018,1,11,339100,702
2018,1,11,339200,561
2018,1,11,339300,963
2018,1,11,339400,522
2018,1,11,339500,465
2018,1,11,339600,954
2018,1,11,339700,606
2018,1,11,339800,414
2018,1,11,339900,633
2018,1,11,340000,954
2018,1,11,340100,726
2018,1,11,340200,648
2018,1,11,340300,735
2018,1,11,340400,963
2018,1,11,340500,513
2018,1,11,340600,915
2018,1,11,340700,1179
2018,1,11,340800,972
2018,1,11,340900,..C
2018,1,11,341000,909
2018,1,11,341100,177
2018,1,11,341200,135
